generic_name,month,n_reports,roll_mean,roll_std,zscore,is_anomaly
tirzepatide,2020-05-01,1,1.8333333333333333,0.7527726527090801,-1.1070186069251202,False
tirzepatide,2020-06-01,1,1.6666666666666667,0.8164965809277253,-0.8164965809277269,False
tirzepatide,2020-07-01,2,1.3333333333333333,0.5163977794943213,1.290994448735808,False
tirzepatide,2020-08-01,7,1.3333333333333333,0.5163977794943213,10.973452814254369,True
tirzepatide,2020-09-01,2,2.3333333333333335,2.338090388900024,-0.14256648712805034,False
tirzepatide,2020-10-01,1,2.5,2.258317958127243,-0.6642111641550715,False
tirzepatide,2020-11-01,4,2.3333333333333335,2.338090388900024,0.7128324356402513,False
tirzepatide,2020-12-01,3,2.8333333333333335,2.3166067138525404,0.07194430788361922,False
tirzepatide,2021-01-01,1,3.1666666666666665,2.1369760566432805,-1.0138937495022866,False
tirzepatide,2021-02-01,3,3.0,2.2803508501982757,0.0,False
tirzepatide,2021-03-01,4,2.3333333333333335,1.2110601416389966,1.3762047064079508,False
tirzepatide,2021-04-01,3,2.6666666666666665,1.3662601021279461,0.24397501823713347,False
tirzepatide,2021-05-01,4,3.0,1.0954451150103317,0.9128709291752773,False
tirzepatide,2021-06-01,1,3.0,1.0954451150103317,-1.8257418583505547,False
tirzepatide,2021-07-01,2,2.6666666666666665,1.3662601021279461,-0.4879500364742666,False
tirzepatide,2021-09-01,2,2.8333333333333335,1.1690451944500118,-0.7128324356402517,False
tirzepatide,2021-11-01,7,2.6666666666666665,1.2110601416389963,3.5781322366606734,True
tirzepatide,2021-12-01,2,3.1666666666666665,2.1369760566432805,-0.5459427881935389,False
tirzepatide,2022-01-01,2,3.0,2.1908902300206643,-0.45643546458763845,False
tirzepatide,2022-02-01,9,2.6666666666666665,2.1602468994692865,2.931763649279747,True
tirzepatide,2022-03-01,8,4.0,3.1622776601683786,1.264911064067352,False
tirzepatide,2022-04-01,5,5.0,3.3466401061363014,0.0,False
tirzepatide,2022-05-01,2,5.5,3.01662062579967,-1.1602387022306433,False
tirzepatide,2022-06-01,9,4.666666666666667,3.2041639575194436,1.3524068651867787,False
tirzepatide,2022-07-01,128,5.833333333333333,3.31159578853861,36.89057314587846,True
tirzepatide,2022-08-01,385,26.833333333333332,49.636344211340415,7.215814789696707,True
tirzepatide,2022-09-01,758,89.5,152.78841579125034,4.37533170651726,True
tirzepatide,2022-10-01,1335,214.5,304.37526180686893,3.681311001913735,True
tirzepatide,2022-11-01,1325,436.1666666666667,525.3636518323918,1.691843983178532,False
tirzepatide,2022-12-01,947,656.6666666666666,581.3496939593816,0.4994125503979687,False
tirzepatide,2023-01-01,1,813.0,491.53189113220316,-1.6519782635662257,False
tirzepatide,2023-02-01,2,791.8333333333334,528.2894724170327,-1.4950767989369234,False
tirzepatide,2023-04-01,2,728.0,604.8675888159325,-1.2002626912465122,False
tirzepatide,2023-05-01,2,602.0,672.3457443904884,-0.89239800356575,False
tirzepatide,2023-06-01,1,379.8333333333333,597.7970948964762,-0.633715581034963,False
tirzepatide,2023-07-01,2,159.16666666666666,385.95824471912323,-0.4072115800532851,False
tirzepatide,2023-10-01,2,1.6666666666666667,0.5163977794402217,0.6454972244355284,False
tirzepatide,2023-11-01,2,1.8333333333333333,0.40824829039544447,0.40824829053228173,False
tirzepatide,2023-12-01,18,1.8333333333333333,0.40824829039544447,39.60008418163132,True
tirzepatide,2024-01-01,303,4.5,6.6257075093867766,45.05179251832486,True
tirzepatide,2024-02-01,541,54.666666666666664,121.83212493700755,3.991831658397065,True
tirzepatide,2024-03-01,675,144.66666666666666,227.70829292466848,2.3290031580394865,True
tirzepatide,2024-04-01,801,256.8333333333333,298.2169791723245,1.8247340180862752,False
tirzepatide,2024-05-01,706,390.0,337.4741471579712,0.9363680230357937,False
tirzepatide,2024-06-01,771,507.3333333333333,295.34838185889333,0.8927310351496592,False
tirzepatide,2024-07-01,1005,632.8333333333334,185.32395060182233,2.008195192570037,True
tirzepatide,2024-08-01,131,749.8333333333334,154.4725434071269,-4.006105678614613,True
